collect_time,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_24,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40,Decline_depth,Forward_inclination,Transverse_inclination,Bottom_Forward_offset,Bottom_Transverse_offset,Top_Forward_offset,Top_Transverse_offset
2024-02-22 16:00:00,-7.260364933333332,58.76817653333333,95.54178899999998,20.2246058,112.84013806666668,82.68100993333333,13.681304666666668,100.35410959999996,109.40086233333336,34.54326386666667,57.5195418,72.090903,58.48922826666667,76.92858520000001,93.13753386666669,-28.829551400000003,68.15129353333333,-19.593217133333333,40.63974086666667,74.02183206666665,42.358625400000015,69.46982666666666,87.39938306666664,7.5278474666666675,83.0794612,91.8312618,79.6591562,80.70155153333333,-12.893538866666669,39.124405200000005,43.34669106666668,52.41877286666666,34.04534533333334,-14.199931066666666,18.36696286666667,-0.0004417419433593,-0.0003953333333332,0.0004761496296295,0.151583390434583,1.0129669189453123,0.1349182913700739,1.0268046061197915
2024-02-22 16:10:00,-7.2614454666666655,58.77460699999999,95.54414273333332,20.227307799999995,112.84937173333334,82.69060873333332,13.675873133333337,100.35871053333332,109.4093638,34.54380866666667,57.52440920000001,72.09802646666667,58.49674206666667,76.93444660000002,93.14503613333332,-28.8230764,68.15947793333333,-19.592673066666663,40.64510646666667,74.02764959999999,42.364011600000005,69.48190853333332,87.40316206666667,7.528575066666666,83.08809453333332,91.83670566666667,79.66676613333333,80.70476839999999,-12.8940804,39.1254802,43.34830153333334,52.41931653333333,34.04534533333334,-14.201028666666666,18.367500000000007,-0.0009122212727864,-0.0003831809523809,0.0004729674074073,0.1516529987255732,1.0133132934570312,0.1350992848475773,1.0267252604166666
2024-02-22 16:20:00,-7.2625259999999985,58.7805016,95.54627253333332,20.228928999999997,112.8602348,82.70287386666668,13.669355266666663,100.35841306666664,109.41733393333334,34.54380866666667,57.52927660000001,72.10350606666667,58.50425586666667,76.9429722,93.15200253333336,-28.816356,68.16792586666666,-19.592673066666663,40.65100866666668,74.03135166666667,42.3693978,69.49346513333333,87.40424173333332,7.529302666666667,83.09618833333333,91.84214953333334,79.674376,80.7095938,-12.8929974,39.126555200000006,43.349912,52.41739953333333,34.045880933333336,-14.202674999999996,18.36964846666667,-0.00062624613444,-0.0003730666666666,0.000470914074074,0.1518766244252522,1.0136566162109375,0.1353947907686233,1.026714324951172
2024-02-22 16:30:00,-7.2625259999999985,58.7863962,95.55053206666663,20.23217139999999,112.86458,82.715139,13.6628374,100.36056479999998,109.42477273333334,34.54435346666667,57.53468480000001,72.1073418,58.511769666666666,76.95256353333335,93.15843300000002,-28.8096356,68.17801066666667,-19.592673066666663,40.65691086666667,74.03822693333332,42.37316813333332,69.50449640000001,87.41018019999999,7.529195599999999,83.10428206666666,91.8475934,79.68252946666667,80.71227453333334,-12.893538933333334,39.12709273333334,43.35098566666668,52.4168558,34.045880933333336,-14.203772533333332,18.372096066666675,-0.00110232035319,-0.0003824523809523,0.0004680962962962,0.1518735289573669,1.013372548421224,0.1354903548955917,1.0267588297526042
2024-02-22 16:40:00,-7.2636065333333315,58.79229086666668,95.55372673333332,20.2354138,112.871641,82.72740406666665,13.6557764,100.36516573333331,109.43274286666669,34.54598786666667,57.540093000000006,72.1133694,58.51767340000001,76.96268773333333,93.16754286666668,-28.8029152,68.19001446666667,-19.592673066666663,40.66334960000001,74.04002679999999,42.37747713333333,69.51657833333333,87.41072006666666,7.528549866666667,83.11183626666667,91.85303733333332,79.69122653333334,80.71763606666669,-12.894912266666667,39.12763026666667,43.350686,52.41739953333333,34.045880933333336,-14.204870066666665,18.372633200000003,-0.0014909108479817,-0.0003964333333332,0.0004758296296296,0.1521379162867863,1.0127777099609374,0.1354840070009231,1.0266535441080729
2024-02-22 16:50:00,-7.264687066666665,58.79818553333334,95.55745379999998,20.237575399999997,112.87761566666664,82.73966913333332,13.648715400000002,100.3678554,109.44071300000002,34.54598786666667,57.547123600000006,72.11884899999998,58.52572386666667,76.97174626666667,93.175581,-28.7961948,68.19874446666667,-19.592129,40.669788333333344,74.04214226666666,42.38124746666666,69.525711,87.41503893333332,7.529816066666667,83.11993,91.85957,79.69938000000002,80.72353373333335,-12.894912266666667,39.128705333333336,43.35175966666667,52.41631213333333,34.045880933333336,-14.206516399999998,18.374244533333336,-0.000470479329427,-0.0004615476190475,0.000492994074074,0.1525844385226567,1.010369618733724,0.1353297611077626,1.0265238444010416
2024-02-22 17:00:00,-7.265767599999998,58.803544333333335,95.56171333333332,20.238656199999998,112.8835903333333,82.75246746666667,13.640024933333333,100.36970966666668,109.44868313333336,34.54598786666667,57.553072600000014,72.12432859999998,58.53323766666668,76.98133759999999,93.18361913333337,-28.7894744,68.2091114,-19.592129,40.67783680000001,74.04341326666666,42.3855564,69.53536893333333,87.41989766666666,7.531082266666667,83.1274842,91.86610266666666,79.70753346666667,80.72996753333334,-12.892997400000002,39.12924286666667,43.35146,52.4157684,34.04427413333333,-14.206240666666664,18.376155,-0.0007963816324869,-0.0004837142857142,0.0004810651851851,0.1521679610013961,1.009496815999349,0.1353307843208313,1.0264272054036458
2024-02-22 17:10:00,-7.266307866666665,58.80890306666667,95.5654404,20.240817799999995,112.89010819999996,82.76526580000001,13.635136533333332,100.37293726666668,109.4566532666667,34.54707746666667,57.55739913333334,72.12871226666665,58.54128813333334,76.98719899999999,93.19219313333336,-28.7822144,68.21947826666666,-19.592129,40.68481206666667,74.0476442,42.38932673333333,69.5445016,87.42770193333332,7.531809866666666,83.13503839999998,91.87372413333334,79.71623053333334,80.73532900000001,-12.892455933333334,39.12924286666667,43.35116033333333,52.41576839999998,34.04427413333333,-14.206789466666663,18.3753188,-0.0007901509602864,-0.0004963714285713,0.0004840251851851,0.1523596376180648,1.0086702982584634,0.1354188670714696,1.026043701171875
2024-02-22 17:20:00,-7.2668481333333315,58.8142618,95.568635,20.243519799999994,112.89662606666664,82.77806413333334,13.629161799999997,100.37694326666666,109.46409206666672,34.54816706666667,57.56280733333333,72.13419186666665,58.54826520000001,76.99359326666665,93.201303,-28.774120666666665,68.22929953333332,-19.592129,40.691250800000006,74.05134626666664,42.39417433333333,69.55658353333334,87.43148093333335,7.532537466666668,83.14205293333333,91.88189,79.72438406666669,80.74122666666668,-12.892997466666666,39.12924286666667,43.35169713333333,52.4157684,34.04427413333333,-14.207338266666662,18.37394546666667,-0.0001450856526692,-0.0004964428571428,0.0004982251851851,0.1529166519641876,1.008472951253255,0.1354788074890772,1.025848388671875
2024-02-22 17:30:00,-7.267388399999998,58.81962053333334,95.57289453333333,20.244600599999995,112.90097126666664,82.79086246666665,13.6221008,100.38017086666667,109.4715308666667,34.550085200000005,57.56659306666667,72.13967146666666,58.55524233333334,77.00105319999997,93.21041286666669,-28.764114066666664,68.23912079999998,-19.592129,40.696079866666665,74.05081739999997,42.3995606,69.56624146666667,87.43364033333334,7.531891733333334,83.14960706666668,91.8906002,79.73308113333334,80.74605199999999,-12.892997466666667,39.12924286666667,43.35223393333333,52.4149388,34.043738533333325,-14.207887066666665,18.3736464,0.0003997802734375,-0.0005213539682539,0.000539671111111,0.1545143216848373,1.0077069600423176,0.1356258730093637,1.0259539286295574
2024-02-22 17:40:00,-7.267928666666665,58.824979266666666,95.57608913333333,20.24592926666666,112.90477333333328,82.80419406666665,13.618298733333337,100.38369593333331,109.47950100000004,34.550085200000005,57.57091966666667,72.14405513333332,58.56275613333333,77.01011173333332,93.218451,-28.75685406666667,68.2478508,-19.592129,40.70037233333334,74.05716379999998,42.4038696,69.57537413333334,87.43849906666668,7.5317846,83.1571612,91.9020324,79.7417782,80.75194959999999,-12.892997466666666,39.1297804,43.35277073333334,52.41439513333333,34.04427413333333,-14.208984666666662,18.37555686666667,-0.0001532236735025,-0.0005180682539682,0.0005505866666666,0.1553429931402206,1.0080034891764322,0.136072485645612,1.026135508219401
2024-02-22 17:50:00,-7.268468933333332,58.830338,95.58034866666668,20.247550466666663,112.91346379999996,82.81592586666667,13.6101514,100.38501226666668,109.48747120000004,34.550630000000005,57.576327866666674,72.14898673333333,58.56973326666667,77.0149074,93.22648913333332,-28.750673266666663,68.25767206666667,-19.592129,40.7052014,74.06192359999999,42.4087172,69.58503206666667,87.439825,7.5330508,83.16471539999998,91.9140089333333,79.74938813333331,80.7578472,-12.892997466666666,39.13085546666667,43.35521773333333,52.41439513333333,34.04427413333333,-14.211179799999998,18.374720666666672,-0.000409444173177,-0.0005021206349205,0.0005630977777777,0.1560087213913599,1.0082054138183594,0.1363003601630528,1.0257792154947916
2024-02-22 18:00:00,-7.269549466666665,58.83516086666667,95.5840758,20.25079286666666,112.91889533333332,82.8287242,13.603090399999996,100.387164,109.49544133333336,34.550085200000005,57.5801136,72.15391840000001,58.57724706666667,77.02236739999998,93.23399139999998,-28.745032066666667,68.26531086666667,-19.592129,40.70895733333334,74.06615453333333,42.41518066666666,69.59416473333334,87.44385019999999,7.534317066666666,83.17119039999997,91.92544106666666,79.75754166666665,80.76428093333332,-12.892997466666666,39.13085546666667,43.35521773333333,52.4138514,34.04213173333333,-14.211728600000002,18.375257800000004,4.3614705403653295e-05,-0.0004912349206348,0.0005763777777777,0.156376685698827,1.008307139078776,0.1362036526203155,1.0254997253417968
2024-02-22 18:10:00,-7.269549466666665,58.84051959999999,95.58780286666668,20.253494866666664,112.9226974,82.84152253333333,13.595486266666663,100.3903916,109.5023488,34.548995600000005,57.584981,72.15775413333334,58.58476086666666,77.03036019999999,93.24149366666666,-28.73801746666667,68.272404,-19.592129,40.71324986666665,74.07091433333335,42.418951,69.60434800000002,87.44762919999998,7.535044666666666,83.17766533333334,91.93905079999998,79.76569519999998,80.77017853333332,-12.892997466666666,39.13085546666667,43.3557546,52.41330766666667,34.039989333333324,-14.213374933333336,18.376631133333333,0.0005456288655598,-0.0005068714285713,0.000579511111111,0.1563402980566024,1.0082049051920572,0.1360576411088307,1.0259447733561198
2024-02-22 18:20:00,-7.270089733333331,58.84587833333333,95.59152993333332,20.253494866666664,112.92812893333333,82.85378759999999,13.588425266666668,100.39254333333336,109.51031893333334,34.54762226666667,57.58822593333333,72.16213786666667,58.59227466666666,77.03568873333332,93.24846,-28.731002866666664,68.27949713333332,-19.592129,40.71754233333333,74.07038546666669,42.4243372,69.61537933333334,87.44895519999999,7.537145599999999,83.18414026666667,91.9521161333333,79.77330513333331,80.77607613333332,-12.893539,39.13085546666667,43.35682826666666,52.41385139999999,34.039453733333325,-14.21502126666667,18.376631133333333,0.0001995086669921,-0.0005095142857142,0.0005788533333332,0.1563130309184392,1.0083450317382812,0.1360534240802129,1.026177215576172
2024-02-22 18:30:00,-7.270629999999998,58.851773,95.5947246,20.254575666666668,112.93518993333332,82.86498613333333,13.581364266666668,100.395233,109.51828906666668,34.54762226666667,57.59201166666666,72.16542566666666,58.600861866666655,77.04581293333331,93.25489046666668,-28.725361666666668,68.28604466666667,-19.592129,40.723444533333335,74.07197206666666,42.42918479999999,69.62693593333333,87.45298046666667,7.538169333333332,83.19115486666668,91.96518146666666,79.78037153333331,80.78143759999998,-12.894080533333334,39.131393,43.358738466666665,52.41385139999999,34.03784693333333,-14.216118800000004,18.378004466666667,0.0002293904622395,-0.0005300285714285,0.0005867999999999,0.1563481698433558,1.007544962565104,0.1358104288578033,1.0260950724283855
2024-02-22 18:40:00,-7.270629999999998,58.85659593333333,95.60035746666668,20.256196866666663,112.9384488,82.87298506666666,13.5797348,100.3984606,109.52519653333334,34.54707746666667,57.5974198,72.16871346666667,58.60730226666667,77.05487139999998,93.2618568,-28.71834713333333,68.29313780000001,-19.592129,40.72720046666667,74.07250093333333,42.43457099999999,69.63659393333333,87.45700573333333,7.539731666666666,83.19709026666665,91.97770246666666,79.78689433333331,80.78787139999999,-12.894080533333334,39.131393,43.359275333333336,52.41222033333333,34.03731133333333,-14.217216333333337,18.376094,9.218851725260642e-05,-0.0005355714285713,0.0005940177777777,0.1564215332269668,1.0074025472005208,0.135631047685941,1.026146952311198
2024-02-22 18:50:00,-7.271170266666664,58.86141886666667,95.6051494,20.258358466666664,112.93899193333333,82.87885093333333,13.574303266666666,100.40306153333334,109.53316666666667,34.54871186666667,57.601205533333335,72.17254919999999,58.614279333333336,77.06392993333333,93.26935906666668,-28.71349086666667,68.2980484,-19.592129,40.72988326666668,74.07514526666665,42.43834133333333,69.64625193333333,87.46049113333332,7.5407554,83.20248606666664,91.98967906666668,79.79396066666665,80.79376900000001,-12.895163533333331,39.131393,43.3598122,52.41250626666666,34.03570453333332,-14.218862666666668,18.376094,-1.220703125e-05,-0.0005547571428571,0.0005968933333332,0.1561221222082773,1.006519571940104,0.1352310081322987,1.0259356180826822
2024-02-22 19:00:00,-7.271710533333332,58.8678494,95.60887646666669,20.26052013333333,112.9455098,82.88365026666666,13.569958066666668,100.40766246666666,109.54273086666667,34.54762226666667,57.60661373333333,72.1774808,58.62071966666667,77.06925846666667,93.27793306666666,-28.7086346,68.30405026666668,-19.592129,40.733102666666674,74.07673193333333,42.44372753333334,69.6548593333333,87.46235693333331,7.5426138,83.20842146666668,92.0022,79.80102699999999,80.7996666,-12.894622,39.13085546666667,43.35897573333333,52.41250626666666,34.035168933333324,-14.2210578,18.37525773333333,0.0001295725504557,-0.0005780714285713,0.0005998622222221,0.1563600083192189,1.005103302001953,0.1353649079799651,1.025335184733073
2024-02-22 19:10:00,-7.271710533333332,58.873744,95.61260353333331,20.2626818,112.949855,82.88738313333333,13.565069733333337,100.40844086666668,109.55229506666667,34.54707746666667,57.61094026666667,72.18131646666666,58.6293068,77.07511986666667,93.28489946666666,-28.703238733333333,68.30813313333334,-19.592129,40.736322066666666,74.08233626666666,42.448575133333335,69.66294139999998,87.46422273333332,7.5450108,83.21489640000001,92.01091020000004,79.80754973333333,80.8061004,-12.894621999999998,39.13085546666667,43.361422733333335,52.41196253333332,34.0327244,-14.223801733333334,18.375794866666663,0.0009034474690755,-0.0006113095238094,0.0006014799999999,0.15637562473615,1.003772989908854,0.1353238979975382,1.0251681009928386
2024-02-22 19:20:00,-7.271710533333332,58.880174466666666,95.61526573333336,20.26538386666666,112.95202760000002,82.89164926666666,13.561810800000002,100.40921926666668,109.56132786666667,34.54816706666667,57.61364439999999,72.18570013333331,58.6357472,77.07991553333335,93.29240166666663,-28.69784286666667,68.31577186666667,-19.592129,40.7395414,74.08656726666666,42.45396133333334,69.67344739999999,87.47418639999998,7.546869200000001,83.2202922,92.0179872666667,79.81461606666667,80.8125342,-12.894080466666669,39.13031793333334,43.36249639999999,52.41196253333333,34.0316532,-14.225996866666664,18.373884466666667,5.0862630208326566e-05,-0.0005898904761904,0.0005994088888888,0.1565447906653086,1.0046737670898438,0.1355654180049895,1.0253191630045573
2024-02-22 19:30:00,-7.272250799999998,58.88660493333334,95.61792793333332,20.26916673333333,112.95582966666667,82.89644866666667,13.559095066666668,100.41190893333334,109.569298,34.54925666666667,57.61797099999999,72.19063173333332,58.64272426666666,77.08257980000002,93.30151153333333,-28.6929866,68.3204004,-19.592129,40.74115106666667,74.09270046666666,42.45827033333333,69.68290279999998,87.47497246666666,7.549266266666667,83.22568800000002,92.02669753333336,79.82113886666667,80.818968,-12.895995333333332,39.13031793333334,43.3649434,52.41196253333333,34.0311176,-14.229016533333333,18.372511133333337,-0.0001790364583333,-0.0005988603174602,0.0006150829629629,0.1572399457295735,1.0040512084960938,0.1357120106617609,1.0250104268391926
2024-02-22 19:40:00,-7.272791066666666,58.89357126666666,95.62165506666663,20.2713284,112.9585454,82.9007148,13.554206733333336,100.41161146666668,109.57726813333332,34.54871186666667,57.6233792,72.1950154,58.64809126666667,77.09163826666668,93.3106214,-28.6881304,68.3247654,-19.592129,40.74383386666666,74.09640259999999,42.46365653333334,69.69288346666666,87.47526606666666,7.551663266666668,83.23108380000001,92.0326858,79.82766160000003,80.82593793333332,-12.896536800000002,39.131393,43.36601706666666,52.41141886666666,34.0311176,-14.231211666666663,18.372511133333333,0.0003479003906249,-0.0005934714285713,0.0006047570370369,0.157073880235354,1.0039937337239584,0.1359072049458821,1.0247642517089843
2024-02-22 19:50:00,-7.273331333333332,58.90000173333332,95.62538219999998,20.274030466666662,112.96234746666666,82.90498093333333,13.549861533333337,100.41322526666666,109.58683233333332,34.54925666666667,57.6282466,72.19939913333333,58.65506833333333,77.0974996,93.32026713333332,-28.682734600000003,68.32939393333335,-19.592129,40.74651666666667,74.10274906666665,42.46850406666667,69.70096553333333,87.47767173333334,7.554060266666668,83.23647966666667,92.03921846666664,79.83418433333334,80.83183553333335,-12.896536800000002,39.131393,43.367090733333335,52.41087519999999,34.0311176,-14.233406799999996,18.3744216,8.697509765623993e-05,-0.0005777015873015,0.0005894903703703,0.1568230003118514,1.0045295715332032,0.1361907064914703,1.02474848429362
2024-02-22 20:00:00,-7.273871599999999,58.90750399999999,95.62910926666665,20.27727293333333,112.96452006666668,82.90924706666668,13.5471458,100.41346573333334,109.59639653333332,34.54925666666667,57.63419559999999,72.20378286666666,58.6620454,77.1054924,93.32991286666666,-28.679251666666676,68.33485019999999,-19.592129,40.74919946666667,74.10877993333332,42.473890266666665,69.70989566666665,87.4838564,7.555918666666668,83.24187553333333,92.044118,79.84016353333335,80.83826933333334,-12.897078333333337,39.13085546666667,43.36870126666667,52.41116113333332,34.030582,-14.23560193333333,18.373884466666667,-0.0001703898111979,-0.0005601396825396,0.0005645037037036,0.155895322561264,1.0051058451334636,0.1361375997463861,1.0247100830078124
2024-02-22 20:10:00,-7.274411866666666,58.91393453333332,95.63336879999996,20.281348333333334,112.9656064,82.91297993333335,13.540628,100.41424413333334,109.60383533333334,34.55034626666667,57.6401446,72.20761859999999,58.66902246666667,77.11028806666667,93.34009446666666,-28.674935000000005,68.34002439999999,-19.592129,40.7529554,74.1151264,42.4776606,69.71777519999999,87.4857222,7.557238466666667,83.24727133333334,92.04792873333332,79.84668626666667,80.84363086666666,-12.897078333333331,39.13031793333334,43.36893846666667,52.41007373333333,34.0295108,-14.236699466666664,18.371974,0.0002127329508463,-0.000551492063492,0.0005751348148147,0.1560467362403869,1.0052497863769532,0.1359169463316599,1.0245513916015625
2024-02-22 20:20:00,-7.274952133333333,58.92090093333332,95.63656339999996,20.28351,112.9656064,82.9167128,13.537369066666669,100.41639586666663,109.61180546666668,34.55034626666667,57.6455528,72.2130982,58.6743894,77.11774799999999,93.3513478,-28.670078733333337,68.34602626666667,-19.592129,40.75617473333333,74.12147286666666,42.48412399999999,69.72617999999999,87.49004106666666,7.559096866666667,83.25266713333333,92.05065073333331,79.853209,80.84899239999999,-12.897078333333331,39.12924286666667,43.36863880000001,52.40953006666666,34.0295108,-14.237797066666666,18.371436866666667,-9.295145670573992e-05,-0.0005615666666666,0.0005705703703703,0.1558925797541936,1.00491205851237,0.1359225740035374,1.0245661417643228
2024-02-22 20:30:00,-7.2754924,58.927867333333324,95.639758,20.286212066666668,112.9683222,82.92044566666667,13.534110200000002,100.41884506666666,109.62083826666668,34.55034626666667,57.65096099999999,72.2183072,58.6797564,77.12414220000001,93.36313706666668,-28.665222466666663,68.35174599999999,-19.592129,40.759930666666655,74.12781933333332,42.48789433333332,69.73563539999999,87.49543966666666,7.560955266666667,83.25806293333333,92.05337273333332,79.85973173333333,80.85489006666667,-12.895995333333332,39.12924286666667,43.37078620000001,52.4089864,34.0300464,-14.239443399999995,18.370063533333337,-0.0001848856608073,-0.0005709999999999,0.0005653259259258,0.1557356586058934,1.0047365824381511,0.1359491238991419,1.0247205098470051
2024-02-22 20:40:00,-7.276032666666667,58.93483373333333,95.64348513333331,20.29053533333333,112.9726674,82.9247118,13.535196466666669,100.42290806666666,109.6288084,34.55143586666667,57.65691,72.22269086666665,58.68458666666667,77.1300036,93.37492633333332,-28.6609058,68.3574658,-19.592129,40.76422313333333,74.13469466666666,42.4948964,69.74351486666666,87.49921866666665,7.562813666666667,83.26399839999999,92.05555026666666,79.86516733333335,80.86132386666667,-12.8943708,39.12924286666667,43.37185986666668,52.40844273333333,34.0300464,-14.240540999999997,18.370063533333337,-0.0003443400065104,-0.0005713238095237,0.0005765703703703,0.1560988654692967,1.004717508951823,0.1359188109636306,1.024713134765625
2024-02-22 20:50:00,-7.2771132,58.942336,95.6466798,20.296479800000004,112.97103793333332,82.92897793333334,13.535196466666669,100.42559773333332,109.6362472,34.553898800000006,57.66177733333333,72.22652653333334,58.68941693333333,77.1385292,93.38725146666668,-28.656589133333338,68.36183079999999,-19.592129,40.7663694,74.14157,42.4992054,69.75139433333332,87.50461719999998,7.565210666666667,83.2704734,92.0577278,79.87114653333335,80.86829386666666,-12.8932878,39.12924286666667,43.37293353333333,52.40844273333333,34.0289752,-14.241638599999996,18.370063533333333,-0.000103759765625,-0.0005747047619047,0.0005938725925925,0.156682081023852,1.0046394348144532,0.1358964920043945,1.0247538248697916
