collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_24,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40,Decline_depth,Forward_inclination,Transverse_inclination,Bottom_Forward_offset,Bottom_Transverse_offset,Top_Forward_offset,Top_Transverse_offset
2023-11-20 11:00:00,62.08419753333335,-7.060520066666665,38.39357473333333,66.54889186666666,8.4986694,86.64359866666669,74.6171122666667,6.175186466666667,84.42596153333332,79.57367146666665,28.779055400000004,40.446367333333335,54.1514234,22.297727866666666,41.86278713333333,51.4425924,-25.190746666666666,46.51751226666667,-18.80378426666667,,22.381518266666667,19.396702800000003,69.52884220000001,56.12336679999999,4.760591200000001,50.38913846666666,50.83770166666667,52.27591946666667,39.85962233333332,-14.7247788,26.65447373333333,50.97736439999999,43.29894926666667,31.00403,-12.105968933333337,16.721547466666667,,,,,,,
2023-11-20 11:10:00,62.06516313333335,-7.059979799999998,38.37749846666666,66.5371782,8.4824572,86.63001980000003,74.60591373333335,6.173557000000001,84.42082260000001,79.56038793333332,28.779600200000004,40.43338766666667,54.11498746666667,22.2631424,41.85852426666666,51.42139173333335,-25.213163733333328,46.49839686666667,-18.80215193333333,,22.378873866666662,19.406398000000003,69.53987346666666,56.10211353333333,4.772440866666668,50.379426,50.82681386666666,52.269396666666665,39.866893266666665,-14.7258618,26.65877393333333,50.97790119999999,43.30384260000001,31.007243599999995,-12.103225,16.7231588,,,,,,,
2023-11-20 11:20:00,62.04612873333334,-7.0599798,38.36035046666666,66.52599693333333,8.472189466666666,86.61372520000003,74.59875486666668,6.160521266666667,84.41705700000001,79.54551033333333,28.780145000000005,40.418785533333335,54.07581173333333,22.22533673333333,41.854794266666666,51.39804753333335,-25.23420746666666,46.471097066666665,-18.80106373333334,,22.37622946666667,19.41393873333333,69.55037946666667,56.07978046666666,4.784290533333333,50.36917393333333,50.81509713333333,52.2634174,39.870947333333326,-14.726944800000002,26.66146153333333,50.978438066666655,43.30873593333333,31.01313519999999,-12.101029866666666,16.724770133333333,,,,,,,
2023-11-20 11:30:00,62.02709433333333,-7.059439533333333,38.34266666666666,66.51321833333333,8.460300466666666,86.59525800000002,74.59022260000002,6.145856133333335,84.41221553333334,79.52797606666667,28.7812346,40.4036426,54.03334826666667,22.1899778,41.84946573333333,51.37523920000001,-25.2544662,46.434258066666665,-18.800804733333337,,22.373585066666667,19.41932493333333,69.55930953333332,56.05960686666666,4.793985733333333,50.35975559999999,50.80475373333333,52.25635106666666,39.87124839999999,-14.729110799999996,26.6636116,50.98004853333332,43.31308553333334,31.016884399999995,-12.098285933333331,16.7269186,,,,,,,
2023-11-20 11:40:00,62.00805993333333,-7.058359,38.32391106666667,66.50043973333332,8.446790333333333,86.57733393333335,74.58062380000001,6.129561533333335,84.40791199999997,79.5099104,28.7817794,40.38795886666666,53.99280613333335,22.15086193333333,41.84520293333333,51.35350266666668,-25.274430733333325,46.394973,-18.80054573333334,,22.36776746666667,19.421479466666664,69.56403719999999,56.0313354,4.802065066666667,50.35058273333334,50.7927772,52.24656693333333,39.873694,-14.729652333333332,26.66522413333333,50.978438,43.317177400000006,31.0184912,-12.0949932,16.729604133333332,,,,,,,
2023-11-20 11:50:00,61.9901132,-7.057278466666668,38.3046196,66.48712873333334,8.438684266666666,86.55995300000001,74.56706573333334,6.110551133333334,84.40390593333332,79.48918806666666,28.782869,40.37065266666668,53.95198653333333,22.1069158,41.8398744,51.3253356,-25.29439526666666,46.3480492,-18.800001600000005,,22.358776666666667,19.420940866666665,69.56561313333331,56.01062193333333,4.806912666666666,50.3419494,50.77942733333334,52.22536793333333,39.87077813333334,-14.730735333333334,26.667911733333334,50.97736433333333,43.31797886666667,31.0195624,-12.090602933333331,16.733363866666668,,,,,,,
2023-11-20 12:00:00,61.97216653333332,-7.056197933333334,38.28586399999999,66.47222033333334,8.419770066666667,86.54094266666668,74.55510740000001,6.083393466666666,84.398824,79.46634033333332,28.782869,40.351724,53.910619,22.062969666666667,41.8318816,51.29716853333333,-25.31543893333333,46.2913042,-18.800001600000005,,22.3508436,19.41717046666667,69.567189,55.98990853333333,4.810682999999999,50.336014,50.76962833333334,52.19927680000001,39.86679000000001,-14.732359866666668,26.67059933333333,50.976827533333335,43.32124106666666,31.0195624,-12.086212666666666,16.736049400000002,,,,,,,
2023-11-20 12:10:00,61.95476359999999,-7.055657666666667,38.267108333333326,66.45677953333332,8.407881133333333,86.52301860000001,74.54208260000001,6.055692666666667,84.39183080000001,79.44136726666666,28.7834138,40.33333613333333,53.8730872,22.022780466666667,41.825487333333335,51.26792966666666,-25.33648266666666,46.23401353333333,-18.801089800000003,,22.34079506666666,19.40962973333333,69.56771433333331,55.9721406,4.812837533333334,50.332531133333326,50.759829333333336,52.17264213333333,39.85851266666667,-14.7339844,26.671136800000003,50.97575386666668,43.32341586666666,31.0217048,-12.080176066666668,16.7398092,,,,,,,
2023-11-20 12:20:00,61.9379046,-7.054577133333334,38.24781686666667,66.4418712,8.3954518,86.50129246666668,74.53035073333334,6.024732933333332,84.38483760000001,79.41798819999998,28.7850482,40.31386666666666,53.83665126666667,21.98527473333333,41.818027400000005,51.23226033333333,-25.3564472,46.18217913333333,-18.800001600000005,,22.330217599999997,19.39993453333333,69.56771433333333,55.953293,4.812837533333334,50.3292936,50.75111906666667,52.14818173333334,39.84862686666667,-14.735608933333332,26.671136800000003,50.97360653333335,43.32559066666666,31.022240400000005,-12.0757858,16.743569,,,,,,,
2023-11-20 12:30:00,61.92104553333333,-7.054577133333331,38.230133,66.4243006,8.386264866666668,86.4811958,74.51701906666666,5.988884866666666,84.37975566666667,79.39514046666665,28.7845034,40.294938,53.8024072,21.950452466666672,41.809501733333335,51.1949834,-25.374793,46.13416413333333,-18.80054573333334,,22.317524666666664,19.38862353333333,69.56666373333333,55.93768453333334,4.811221666666667,50.32605613333333,50.74487093333334,52.126982733333335,39.83659646666668,-14.738857933333335,26.671136800000006,50.97253286666667,43.32776546666666,31.022776000000007,-12.071944333333333,16.748403,,,,,,,
2023-11-20 12:40:00,61.90473033333334,-7.054036866666665,38.21191326666667,66.40726253333332,8.368971866666667,86.45700999999998,74.50292766666666,5.9568388,84.3733004,79.37176139999998,28.7845034,40.27546853333333,53.77145086666667,21.916166933333336,41.8025746,51.15693633333333,-25.39098046666667,46.087240400000006,-18.80163393333334,,22.30324513333333,19.376235266666665,69.56456253333333,55.92477533333333,4.809605800000001,50.322279,50.73942706666666,52.1074144,39.82533733333334,-14.742107000000004,26.66952426666667,50.96984873333334,43.3283092,31.0249184,-12.068651666666666,16.753237000000002,,,,,,,
2023-11-20 12:50:00,61.88732746666667,-7.052956333333332,38.19369346666667,66.38969193333332,8.357623333333333,86.43474073333333,74.4863964,5.9302242666666665,84.36660466666666,79.34838233333332,28.785593,40.25437659999999,53.74104246666666,21.885875066666667,41.79351613333334,51.116209866666665,-25.40500966666667,46.04195346666666,-18.80326626666667,,22.287907866666664,19.36223113333333,69.56088546666666,55.91049280000001,4.807451333333334,50.31796233333333,50.7334388,52.08730246666666,39.81407820000001,-14.746980533333335,26.66707593333333,50.96662773333333,43.33048399999999,31.024382800000005,-12.065907733333336,16.758071000000005,,,,,,,
2023-11-20 13:00:00,61.87101226666667,-7.0518758,38.17654546666667,66.37158893333331,8.33708786666667,86.41138513333334,74.47123846666666,5.908498133333334,84.36044686666666,79.32287793333333,28.7866826,40.2327438,53.71118206666667,21.85665653333333,41.78285906666667,51.07762686666667,-25.420118,45.99612093333334,-18.803810400000007,,22.272041733333328,19.34714973333333,69.55563246666667,55.8956704,4.806374066666667,50.3141852,50.72690613333332,52.0699084,39.79906606666667,-14.750771066666667,26.66683673333333,50.963406733333336,43.33265879999999,31.0265252,-12.0631638,16.7639792,,,,,,,
2023-11-20 13:10:00,61.85415326666667,-7.050795266666666,38.15778986666667,66.35348593333332,8.321416066666666,86.3880296,74.45577373333334,5.886772,84.35482699999999,79.29684213333331,28.790496200000003,40.21165186666667,53.68351346666668,21.82904813333333,41.77113626666666,51.040115666666665,-25.43630546666667,45.950834066666665,-18.803810400000007,,22.254589,19.330452466666664,69.54827826666666,55.87814873333333,4.805296799999999,50.31065353333334,50.72283553333332,52.053601400000005,39.78435493333333,-14.754020066666667,26.664686666666665,50.96233306666667,43.333202466666656,31.0265252,-12.059871133333331,16.7688132,,,,,,,
2023-11-20 13:20:00,61.8372942,-7.049714733333333,38.13903426666668,66.33591533333332,8.306825133333335,86.36576033333333,74.43924246666668,5.8704774,84.34813126666667,79.27133766666664,28.79648906666667,40.1911008,53.65803673333333,21.80143973333333,41.75888066666666,51.00153266666667,-25.45357213333334,45.90663846666666,-18.80435453333333,,22.235549599999995,19.312678,69.53829753333335,55.86440606666668,4.803680933333333,50.30687646666665,50.71630286666666,52.03675086666668,39.76773426666667,-14.7578106,26.661999066666663,50.96018573333334,43.33428986666666,31.0259896,-12.056578466666666,16.774721466666666,,,,,,,
2023-11-20 13:30:00,61.82152286666667,-7.048634200000001,38.120278600000006,66.3188772,,,,,,,,,,,,,-25.471378400000003,45.86080593333333,,,,,,,4.8009878,,,52.02044393333334,,,,,,,-12.053834533333331,16.7800926,,,,,,,
2023-11-20 13:40:00,61.807383,-7.048093933333335,38.10259473333334,66.30024173333334,,,,,,,,,,,,,-25.48702633333334,45.816064666666655,,,,,,,4.7999106,,,52.00468053333334,,,,,,,-12.0505418,16.786000866666665,,,,,,,
2023-11-20 13:50:00,61.7943308,-7.046473133333334,38.0859826,66.28160633333333,,,,,,,,,,,,,-25.50213460000001,45.772960266666665,,,,,,,4.797217466666666,,,51.98946073333334,,,,,,,-12.047797866666668,16.790834866666664,,,,,,,
2023-11-20 14:00:00,61.78236633333334,-7.0453926,38.0704422,66.26350333333333,,,,,,,,,,,,,-25.517242933333343,45.73040153333333,,,,,,,4.7966788,,,51.97424086666667,,,,,,,-12.045053933333332,16.796205999999998,,,,,,,
2023-11-20 14:10:00,61.77148953333334,-7.044852333333334,38.05543773333332,66.24699766666666,,,,,,,,,,,,,-25.53019293333334,45.68947966666666,,,,,,,4.797217399999999,,,51.96771806666666,,,,,,,-12.041761266666668,16.801039999999997,,,,,,,
2023-11-20 14:20:00,61.7589812,-7.0437718,38.04096906666666,66.23155686666666,,,,,,,,,,,,,-25.542603333333336,45.64964906666666,,,,,,,4.799371866666667,,,51.96336953333333,,,,,,,-12.039017400000002,16.807247333333333,,,,,,,
2023-11-20 14:30:00,61.74701666666667,-7.042691266666666,38.0265004,66.21611606666666,,,,,,,,,,,,,-25.553934600000005,45.61200093333333,,,,,,,4.802065,,,51.96934873333333,,,,,,,-12.036273533333336,16.811007133333334,,,,,,,
2023-11-20 14:40:00,61.73613986666666,-7.041070466666666,38.013103533333336,66.20280506666666,,,,,,,,,,,,,-25.56418666666667,45.5787178,,,,,,,4.805296733333333,,,51.98456853333333,,,,,,,-12.035724733333335,16.8142298,,,,,,,
2023-11-20 14:50:00,61.72580686666666,-7.0405302,38.00131426666666,66.189494,,,,,,,,,,,,,-25.573359600000003,45.54761713333333,,,,,,,4.8122988,,,52.00522399999999,,,,,,,-12.035175933333337,16.817452466666666,,,,,,,
2023-11-20 15:00:00,61.717649266666655,-7.039449666666667,37.99006086666667,66.17991006666666,,,,,,,,,,,,,-25.5809138,45.5197902,,,,,,,4.821993933333333,,,52.0296844,,,,,,,-12.033529533333336,16.819600933333334,,,,,,,
2023-11-20 15:10:00,61.70949166666665,-7.038369133333334,37.978807466666666,66.171391,,,,,,,,,,,,,-25.5873888,45.49632826666665,,,,,,,4.832766333333334,,,52.05657646666666,,,,,,,-12.0313344,16.824972066666668,,,,,,,
2023-11-20 15:20:00,61.70242173333332,-7.037828866666668,37.96862586666666,66.16393686666666,,,,,,,,,,,,,-25.592245,45.47559453333333,,,,,,,4.845154600000001,,,52.08864686666666,,,,,,,-12.028590533333334,16.82980606666667,,,,,,,
2023-11-20 15:30:00,61.696439466666654,-7.0372886,37.959516,66.15754753333333,,,,,,,,,,,,,-25.59440333333333,45.45868019999999,,,,,,,4.857542866666666,,,52.12234793333332,,,,,,,-12.027492933333331,16.834402066666666,,,,,,,
2023-11-20 15:40:00,61.692088733333314,-7.036748333333335,37.952549600000005,66.15222313333334,,,,,,,,,,,,,-25.5927846,45.44449393333333,,,,,,,4.8704698,,,52.157679733333325,,,,,,,-12.0258466,16.839236,,,,,,,
2023-11-20 15:50:00,61.687737999999975,-7.036208066666666,37.946956533333335,66.1479636,,,,,,,,,,,,,-25.58954713333333,45.4335814,,,,,,,4.882319466666666,,,52.19409866666665,,,,,,,-12.023651466666667,16.843294866666668,,,,,,,
2023-11-20 16:00:00,61.683931066666645,-7.0356678,37.94213366666666,66.14317166666667,8.1344354,86.13367933333333,74.34706773333333,5.886229066666667,84.29194566666666,79.03648419999999,28.872762000000005,39.998028533333326,53.52903673333333,21.625766,41.654441266666666,50.63874559999999,-25.58577,45.42703393333333,-18.79891346666667,,22.0492848,19.15486173333333,69.6077642,55.753148066666654,4.8952464,50.4276454,50.874200533333344,52.23160466666666,40.13392426666667,-14.817917733333337,26.654709933333333,50.9832696,43.36364980000001,31.035630399999995,-12.023102666666668,16.845443333333332,,,,,,,
2023-11-20 16:10:00,61.68012419999999,-7.034587266666666,37.93731079999999,66.1421068,8.120384866666667,86.12741766666667,74.3540002,5.8943764,84.2949328,79.03382753333332,28.87548600000001,39.99586526666666,53.53232446666666,21.626839333333336,41.65550700000001,50.63660206666666,-25.580374133333333,45.42103206666666,-18.798369333333333,,22.052671333333333,19.154323066666667,69.62477640000002,55.754767666666666,4.907634666666667,50.44383286666667,50.89543173333333,52.27019779999999,40.18217766666666,-14.820083733333336,26.653634866666668,50.985417,43.36419346666666,31.0345592,-12.022553933333334,16.847054666666665,,,,,,,
2023-11-20 16:20:00,61.67686119999998,-7.033506733333332,37.9330238,66.1421068,8.1160616,86.12796086666667,74.36306573333333,5.901437333333334,84.29708453333333,79.03223353333333,28.87439640000001,39.99478366666666,53.53725613333333,21.62791273333333,41.65657273333334,50.63713793333332,-25.57389913333333,45.41884953333332,-18.7978252,,22.058488933333333,19.154323066666667,69.64283920000001,55.75854666666667,4.921638799999999,50.4584016,50.91666293333334,52.30987806666667,40.23043106666666,-14.821708200000002,26.6525598,50.98649066666666,43.36528086666667,31.0329524,-12.0214564,16.851113599999998,,,,,,,
2023-11-20 16:30:00,61.67468586666666,-7.031593133333333,37.92927266666666,66.1421068,8.112819133333334,86.12876013333334,74.37159793333333,5.907412,84.30060959999999,79.03063953333331,28.87385160000001,39.9931612,53.54356113333333,21.632743,41.658171333333335,50.63576459999999,-25.567424133333336,45.418303866666655,-18.7978252,,22.063990933333336,19.15216853333333,69.65932606666668,55.76016626666667,4.935104333333332,50.47105746666668,50.93680533333333,52.35281973333335,40.27332306666667,-14.8238742,26.652858133333336,50.98541699999999,43.36636826666666,31.032952400000003,-12.019810066666668,16.854098266666664,,,,,,,
2023-11-20 16:40:00,61.67359819999999,-7.031052866666666,37.92712913333333,66.1426392,8.111738266666666,86.1303896,74.37586406666668,5.910127733333334,84.30085006666667,79.02957686666666,28.87330680000001,39.99262033333333,53.54958873333332,21.63381633333333,41.65923706666667,50.63844399999999,-25.55987,45.41884946666666,-18.79728113333334,,22.07107953333333,19.145705066666665,69.67528760000002,55.761245933333335,4.948031266666666,50.48508660000001,50.95694773333333,52.38815146666668,40.31299813333333,-14.826581733333336,26.65017053333333,50.98649066666667,43.366912,31.0302744,-12.018712466666669,16.855709599999997,,,,,,,
2023-11-20 16:50:00,61.67305439999999,-7.030512599999999,37.9260574,66.14210673333334,8.111197866666666,86.13310533333333,74.38013020000001,5.916645533333333,84.30491306666666,79.02957686666666,28.87330680000001,39.99262033333333,53.55506833333333,21.64025666666667,41.66083566666667,50.64433859999998,-25.552315866666667,45.4221232,-18.797281133333332,,22.077639266666665,19.140857466666663,69.69052126666669,55.76502500000001,4.9604196,50.49887033333333,50.97545693333333,52.42130893333335,40.33926946666667,-14.828747733333335,26.64640786666667,50.98595386666667,43.3658246,31.028132000000003,-12.018163666666668,16.8548734,,,,,,,
2023-11-20 17:00:00,61.67305439999999,-7.029972333333332,37.9260574,66.14317166666666,8.114440333333333,86.13636419999999,74.38439633333334,5.923706533333332,84.30598893333332,79.0306396,28.87276200000001,39.99370199999999,53.560547933333325,21.6434768,41.66296713333333,50.65130499999999,-25.54422213333333,45.42594253333333,-18.79728113333334,,22.084198999999995,19.139780266666666,69.70628026666668,55.766104733333336,4.972269266666667,50.508043266666654,50.9928774,52.44740006666668,40.348920133333344,-14.8309138,26.6426452,50.98434333333333,43.36611053333333,31.0243828,-12.017614866666666,16.856484733333332,,,,,,,
2023-11-20 17:10:00,61.673054399999984,-7.029432066666666,37.9260574,66.14104186666667,8.117142399999999,86.13907993333332,74.38706266666667,5.9275086,84.30897606666667,79.03170226666666,28.87167240000001,39.99424286666666,53.56575013333333,21.646160266666666,41.66456573333333,50.65827139999998,-25.536668,45.42812506666666,-18.79728113333334,,22.09075873333333,19.14031893333333,69.71888746666669,55.76772426666667,4.982503066666666,50.515597466666655,51.007031533333326,52.464794200000014,40.36446846666668,-14.833621333333332,26.63864326666666,50.98004866666667,43.3644794,31.0206336,-12.016517333333333,16.858096066666665,,,,,,,
2023-11-20 17:20:00,61.67251059999999,-7.0278112666666654,37.9260574,66.14104186666667,8.118223266666666,86.14179566666667,74.389729,5.929138066666666,84.30790019999999,79.02957693333333,28.870582800000008,39.99478366666666,53.571229733333325,21.64669693333333,41.6666972,50.6657736,-25.5296534,45.43249006666667,-18.798369333333337,,22.097318466666668,19.1408576,69.72886813333336,55.7742026,4.988670466666666,50.520993266666665,51.01846373333333,52.47892686666668,40.37519140000001,-14.836328866666667,26.63165546666666,50.97468026666666,43.361217200000006,31.016884399999995,-12.0137734,16.85863313333333,,,,,,,
2023-11-20 17:30:00,61.67196673333332,-7.026730733333332,37.9260574,66.139977,8.120925333333334,86.14396826666668,74.39026226666667,5.931853866666667,84.3087356,79.0306396,28.869493200000008,39.99532453333333,53.57478806666666,21.648843666666668,41.6682958,50.67327586666666,-25.5226388,45.43849193333334,-18.798369333333337,,22.103878200000004,19.141396266666664,69.73622233333336,55.781760600000005,4.994595333333334,50.52614373333333,51.02826273333333,52.4892546,40.38698666666666,-14.8390364,26.6235926,50.9677014,43.35849873333333,31.0131352,-12.013224666666668,16.859170266666666,,,,,,,
2023-11-20 17:40:00,61.67251059999999,-7.026190466666665,37.92659326666667,66.14050940000001,8.1290314,86.15048613333333,74.38652940000001,5.9313107333333335,84.30712179999999,79.03382759999998,28.867858800000008,39.9964062,53.58081566666666,21.6523006,41.67042719999999,50.68131399999999,-25.5156242,45.44449380000001,-18.80000166666667,,22.11181126666667,19.14247353333333,69.74252593333335,55.78200686666666,4.999442933333333,50.52938119999999,51.03751733333333,52.498781400000006,40.398781933333325,-14.841743933333332,26.616067266666665,50.95696466666666,43.3546928,31.0088504,-12.012127066666668,16.857558933333333,,,,,,,
2023-11-20 17:50:00,61.674142133333326,-7.025650199999999,37.9287368,66.14210673333334,8.134975866666668,86.15700399999999,74.3833298,5.930767533333333,84.30604593333332,79.03595293333332,28.866224400000007,39.99856946666667,53.5873912,21.657667600000003,41.67362433333333,50.69042386666667,-25.508070066666665,45.45104126666667,-18.80272226666667,,22.120486466666662,19.144628,69.75198133333336,55.78279293333334,5.004290533333333,50.53561079999999,51.04677193333334,52.50584773333333,40.41164953333334,-14.84391,26.61099033333333,50.9473016,43.3503432,31.0051012,-12.011029466666669,16.8548734,,,,,,,
2023-11-20 18:00:00,61.67740519999999,-7.025109933333332,37.93248793333333,66.14636626666666,8.142541533333334,86.1662376,74.3833298,5.930767533333333,84.30903306666666,79.03967233333333,28.865679600000007,40.00181440000001,53.59561059999999,21.664107933333337,41.675981,50.7024474,-25.499976333333336,45.46086246666667,-18.80489866666667,,22.13074833333333,19.146782533333333,69.76406326666668,55.78603206666666,5.010754000000001,50.54399866666666,51.05874853333333,52.5140012,40.426661733333326,-14.844993,26.6059134,50.942470066666665,43.34625133333334,31.000280799999995,-12.009931933333332,16.853500066666665,,,,,,,
2023-11-20 18:10:00,61.68229973333332,-7.025650199999999,37.93838259999999,66.15009333333334,8.153890066666667,86.17572733333334,74.38546286666666,5.9345696000000006,84.31064686666666,79.04657979999999,28.86650813333334,40.00614093333333,53.6041006,21.672695066666677,41.68077666666667,50.71607853333333,-25.49242213333333,45.47395746666667,-18.8076192,,22.141854666666664,19.148937,69.77719573333334,55.79221673333334,5.018294666666667,50.55371113333333,51.074535866666665,52.52023773333333,40.44649919999999,-14.846076000000002,26.6040616,50.94032273333333,43.343532800000006,30.996531599999997,-12.009383133333332,16.852425866666668,,,,,,,
2023-11-20 18:20:00,61.688825866666654,-7.026190466666667,37.94558326666666,66.15541773333334,8.1646982,86.18821986666666,74.39346186666667,5.936199000000001,84.31387446666666,79.05136193333331,28.86650813333334,40.01154913333333,53.61313853333334,21.682355600000008,41.68557233333333,50.7364418,-25.483788800000003,45.491963133333336,-18.809795600000005,,22.1550764,19.15163013333333,69.79715713333333,55.7981552,5.027989866666667,50.56558193333333,51.09250073333333,52.533826866666665,40.4679452,-14.846076,26.602449066666665,50.94085953333333,43.34298913333334,30.992246799999997,-12.00993193333333,16.851052533333334,,,,,,,
