collect_time,GDY_1,GDY_2,GDY_3,GDY_4,GDY_5,GDY_6,GDY_7,GDY_8,GDY_9,GDY_10,GDY_11,GDY_12,GDY_13,GDY_14,GDY_15,GDY_16,GDY_17,GDY_18,GDY_19,GDY_20,GDY_21,GDY_22,GDY_23,GDY_24,GDY_25,GDY_26,GDY_27,GDY_28,GDY_30,GDY_31,GDY_32,GDY_34,GDY_35,GDY_36,GDY_37,GDY_38,GDY_39,GDY_40,Decline_depth,Forward_inclination,Transverse_inclination,Bottom_Forward_offset,Bottom_Transverse_offset,Top_Forward_offset,Top_Transverse_offset
2023-08-03 18:00:00,7.069335033333333,-1.1604037333333332,-4.303123133333333,18.070371266666665,-18.79587133333333,25.42928473333333,,4.5307871,30.151556733333333,31.681883033333328,-2.128241333333333,12.692606166666668,6.486755933333333,-8.261125933333334,10.421523466666663,-0.498087,-16.096823466666667,-0.3528987666666667,-13.71872083333333,-9.570918933333331,-20.613472566666665,1.4075166,,,-20.00862893333333,6.996529566666666,-2.8644285,13.335233433333332,-2.2938989333333333,0.5528270000000001,14.554193366666665,-21.356791333333334,1.7311800000000004,9.786731533333333,,-10.6731278,-6.337703233333333,2.912607933333333,,,,,,,
2023-08-03 18:10:00,7.079538933333334,-1.1617544,-4.313036866666666,18.0914027,-18.78236113333333,25.370080999999995,,4.567178333333334,30.1693086,31.66461436666666,-2.1151661,12.681519400000004,6.479902999999998,-8.284203999999999,10.416769,-0.550837,-16.1287572,-0.3841312,-13.708913766666663,-9.5795039,-20.6734482,1.3975521333333334,,,-20.027959966666668,6.9865659,-2.8636205666666665,13.3390105,-2.2966208666666668,0.5430428,14.550172266666664,-21.366267666666666,1.7284924000000002,9.816257466666666,,-10.6699142,-6.334959333333334,2.9193218,,,,,,,
2023-08-03 18:20:00,7.090830466666666,-1.1641856,-4.321610866666666,18.09566223333333,-18.796411733333333,25.32445613333333,,4.610359,30.177646566666667,31.648142733333327,-2.1034528333333333,12.66989176666667,6.471680166666667,-8.307013733333333,10.4105286,-0.6071873666666666,-16.15784593333333,-0.4159092666666667,-13.699521266666665,-9.591308266666667,-20.75902293333333,1.3878569333333333,,,-20.047291000000005,6.975522499999999,-2.8625433,13.342787566666663,-2.298254,0.5343457333333334,14.545614999999998,-21.38088833333333,1.7317175333333334,9.844978200000002,,-10.652774999999998,-6.330431199999999,2.92523,,,,,,,
2023-08-03 18:30:00,7.1041545333333325,-1.1666168,-4.329113133333333,18.092313366666662,-18.8107102,25.2750292,,4.625167666666666,30.177108633333333,31.63299946666666,-2.093101566666667,12.657723300000004,6.464827233333334,-8.330896866666667,10.403601533333331,-0.6709228333333335,-16.189902333333333,-0.4475555333333334,-13.688897999999998,-9.609969733333337,-20.8697745,1.3803162333333332,,,-20.066890533333336,6.965828766666666,-2.859971433333333,13.347643833333333,-2.2996149333333333,0.5248333,14.5402535,-21.399841,1.738705333333333,9.872356866666667,,-10.6249238,-6.3279617,2.9308696333333333,,,,,,,
2023-08-03 18:40:00,7.118294366666666,-1.1695882666666668,-4.334857,18.0852796,-18.8301648,25.2196276,,4.6235382,30.166349966666665,31.619184599999997,-2.0843847,12.645825300000004,6.459892133333335,-8.356121733333334,10.3970947,-0.7389452666666667,-16.222768133333336,-0.4786561666666667,-13.680192133333332,-9.633041866666666,-20.999620933333333,1.3727755,,,-20.08649006666667,6.956944766666667,-2.8557836999999995,13.352352966666665,-2.300017033333333,0.5142337666666666,14.535964299999998,-21.42204270000001,1.7478432,9.897051333333334,,-10.5860928,-6.323295666666667,2.936777866666666,,,,,,,
2023-08-03 18:50:00,7.134480466666665,-1.1722896,-4.340215766666666,18.075317433333336,-18.851781066666668,25.1615102,,4.5947510666666656,30.147522233333333,31.606963733333327,-2.073761033333333,12.633656833333337,6.454409133333334,-8.381078233333334,10.390587833333337,-0.8085753333333333,-16.253475599999998,-0.5070194333333333,-13.670670133333337,-9.658410333333334,-21.1527931,1.367119966666667,,,-20.10555263333333,6.947520933333333,-2.8509093,13.357748766666663,-2.3011057666666668,0.5025470999999999,14.531138966666669,-21.447222700000005,1.759668733333333,9.919061599999996,,-10.541638,-6.3156113,2.9429546,,,,,,,
2023-08-03 19:00:00,7.151067566666666,-1.1752610666666667,-4.3438161,18.064136166666668,-18.879634333333332,25.102849666666668,,4.543566566666666,30.1289635,31.595008499999995,-2.0639545666666668,12.620677166666669,6.449200066666667,-8.406303066666668,10.3831279,-0.8827603666666666,-16.284845366666666,-0.5373016333333334,-13.662508433333333,-9.683510566666666,-21.35446793333333,1.3625416666666668,,,-20.12756853333333,6.938097133333333,-2.847529533333334,13.363144566666664,-2.301922333333333,0.4892297333333333,14.5273859,-21.475651766666665,1.7757944666666663,9.938119266666668,,-10.492630600000002,-6.310396466666666,2.9504741,,,,,,,
2023-08-03 19:10:00,7.168613266666667,-1.1782325333333332,-4.348371033333333,18.0523105,-18.906654666666668,25.045275400000005,,4.4877498666666655,30.11417033333333,31.58252193333333,-2.0557825,12.607427133333337,6.444948233333334,-8.434211366666668,10.377153899999998,-0.9601606,-16.319035733333333,-0.5733036333333333,-13.654074633333332,-9.707805933333333,-21.5710578,1.3574247666666668,,,-20.149315966666663,6.925557299999999,-2.8448364666666666,13.368147899999997,-2.3032832999999995,0.4748252333333332,14.523900933333334,-21.504351533333335,1.7962203333333333,9.957713766666668,,-10.437196000000002,-6.305868266666666,2.9593364,,-0.0001763136054421,-0.0001819283597883,-1.3841251532236736,0.2246302286783854,-1.3777576764424642,0.2308016459147135
2023-08-03 19:20:00,7.184656533333333,-1.1817442666666669,-4.351318366666666,18.040751033333336,-18.932301666666667,24.992589466666672,,4.439552733333333,30.09857026666667,31.56897273333333,-2.0451588333333333,12.593636266666667,6.440280266666668,-8.465876600000003,10.371179899999996,-1.0379459333333334,-16.357003199999998,-0.6082143666666667,-13.6453688,-9.7301914,-21.7926719,1.3539237333333332,,,-20.171600366666667,6.911544699999999,-2.8421434,13.371385366666663,-2.3034132,0.4596053999999999,14.520147866666669,-21.534405066666668,1.8161086666666668,9.9781135,,-10.3817614,-6.301203599999999,2.9671244666666663,0.0009147644042968,-0.0001906112244897,-0.0001528489947089,-1.3834094047546386,0.2254852294921874,-1.378059720993042,0.2321573893229166
2023-08-03 19:30:00,7.202331333333333,-1.1855261333333331,-4.354265666666666,18.02934576666667,-18.957700733333336,24.940989933333334,,4.515194566666667,30.08189433333333,31.55515783333333,-2.0361695666666666,12.579574966666668,6.4372596,-8.497541833333335,10.364140166666663,-1.1197503,-16.398355233333334,-0.6440753000000001,-13.636390933333333,-9.7529953,-22.000270966666665,1.3493454333333332,,,-20.1965696,6.895642633333333,-2.839840866666667,13.374622833333332,-2.302312066666667,0.4435702333333333,14.518271333333333,-21.565270866666665,1.8354594666666668,9.997708,,-10.3252556,-6.298047400000001,2.973301233333333,0.0008001963297525,-0.0001454241496598,-0.0001163013756613,-1.3821757952372231,0.2278533935546874,-1.3781052350997924,0.2329442342122395
2023-08-03 19:40:00,7.219734266666667,-1.1898482666666663,-4.357363733333332,18.018472900000003,-18.98472106666667,24.894821933333333,,4.414711166666667,30.063753333333334,31.540545899999994,-2.0282699,12.5657841,6.434786933333333,-8.529743766666668,10.35694663333333,-1.2010188,-16.438775166666666,-0.6799455000000001,-13.6264543,-9.775262633333334,-22.1952283,1.3455751000000002,,,-20.22046493333333,6.879593699999999,-2.8371478,13.378277199999998,-2.3010810333333334,0.4269914666666667,14.516930966666669,-21.5947829,1.8569604000000004,10.015692,,-10.2679464,-6.289952166666668,2.9784037666666663,-0.0015253702799479,-0.000106931632653,-0.0001282924867724,-1.3823285102844238,0.2294764200846354,-1.3778382539749146,0.2332196553548177
2023-08-03 19:50:00,7.234288866666668,-1.1928197333333332,-4.362186599999999,18.007179633333333,-19.0106606,24.8502834,,4.343829666666666,30.044118766666667,31.526730999999995,-2.0184634333333333,12.552263633333334,6.432588199999999,-8.564092466666667,10.354282366666665,-1.2700793333333336,-16.47931783333333,-0.7130783333333335,-13.616388166666669,-9.796456833333334,-22.39134993333333,1.3415354000000002,,,-20.24462873333333,6.8617784,-2.8329600666666663,13.382054266666666,-2.297672433333333,0.4117716333333334,14.513714066666664,-21.6240242,1.8768487333333337,10.0320655,,-10.211172799999998,-6.282817966666668,2.9859233,-0.0008476257324218,-0.0001198976190476,-0.0001526686772486,-1.383024009068807,0.2291877746582031,-1.3776806275049844,0.2333847045898437
2023-08-03 20:00:00,7.245981400000001,-1.196331466666667,-4.366741533333333,17.996264600000003,-19.03660013333333,24.80954693333333,,4.310425733333334,30.02663593333333,31.512916066666666,-2.0086569666666665,12.539283966666668,6.440252766666665,-8.600319633333333,10.35188453333333,-1.3335131999999998,-16.523245066666664,-0.7324387666666667,-13.607138233333336,-9.817264566666664,-22.57810973333333,1.3385730000000002,,,-20.2671816,6.843423266666666,-2.8275470666666664,13.386101166666664,-2.295637166666667,0.3989978666666667,14.511837566666664,-21.652724000000003,1.8929744,10.047633733333331,,-10.161629799999998,-6.277192200000001,2.9923686333333337,-6.930033365887331e-05,-0.0001177799319727,-0.0002069137566137,-1.385006054242452,0.2289469401041666,-1.3777641534805298,0.2330698649088541
2023-08-03 20:10:00,7.256042433333334,-1.1990328,-4.3710285,17.988165966666667,-19.0598376,24.771526199999997,,4.267516633333333,30.0107669,31.4993668,-2.0007573,12.5265747,6.450518466666665,-8.636278433333333,10.350552433333329,-1.3926600666666666,-16.56513663333333,-0.7487982666666666,-13.596929566666669,-9.834702833333331,-22.7475746,1.3361492,,,-20.288123566666663,6.8257548,-2.8243421000000004,13.390687633333332,-2.2905953666666665,0.3900290333333334,14.511837566666664,-21.67844550000001,1.90695,10.062665133333333,,-10.1155682,-6.272391000000002,3.0001567333333337,0.0004866282145182,-8.210816326528123e-05,-0.0001855375661375,-1.3840543508529664,0.2300394694010416,-1.377560599644979,0.2329137166341145
2023-08-03 20:20:00,7.264614766666667,-1.2017341333333336,-4.3747796,17.981132199999998,-19.082534733333333,24.736764399999995,,4.2074982,29.99597373333333,31.4860832,-1.9923128666666663,12.514552133333332,6.463662633333332,-8.667406966666666,10.349753166666662,-1.4791365,-16.601485333333333,-0.7629752666666666,-13.587537033333335,-9.850263133333332,-22.90186003333333,1.3345333333333331,,,-20.310407966666663,6.808896100000001,-2.818121166666667,13.3963533,-2.286926933333334,0.3845934000000001,14.512909866666664,-21.702813233333337,1.9198505333333336,10.076622866666666,,-10.0737914,-6.270468833333335,3.007139166666667,0.0002742767333984,-5.69343537414728e-05,-0.0001731482539682,-1.383772110939026,0.2308789571126302,-1.3777120272318522,0.2328720092773437
2023-08-03 20:30:00,7.269924066666666,-1.2041653333333335,-4.377458933333333,17.974056233333332,-19.106605133333336,24.706890933333334,,4.156984933333334,29.983212066666663,31.47333099999999,-1.9838684333333332,12.502654133333332,6.478998666666666,-8.690753366666666,10.350552399999996,-1.5354868333333331,-16.632708,-0.7749697666666666,-13.577729900000003,-9.864482033333331,-23.044774733333337,1.3339946666666664,,,-20.329739033333333,6.792700366666667,-2.813004266666667,13.4028283,-2.2818852,0.3810602,14.513982166666665,-21.727181000000005,1.9300634,10.0889701,,-10.034157,-6.265940700000001,3.011973166666667,-0.0006880442301432,-7.387755101861584e-07,-0.0001999530158729,-1.3847261905670163,0.2327878316243489,-1.377727977434794,0.2328142801920573
2023-08-03 20:40:00,7.273730933333334,-1.206866666666667,-4.3796024,17.969306500000002,-19.12468646666667,24.680276466666665,,4.101040166666667,29.9712573,31.46004746666666,-1.976786,12.491567366666668,6.497074499999998,-8.7084644,10.3518845,-1.5831460666666668,-16.664347533333338,-0.7850545333333333,-13.568194833333337,-9.8776278,-23.1711878,1.3350719,,,-20.349338566666667,6.777044500000001,-2.8069314000000003,13.4095731,-2.2760268666666668,0.3783424,14.515054466666664,-21.75046576666667,1.9386638,10.1007805,,-9.9985396,-6.258943,3.020566933333334,0.0010526021321614,-1.5692857142835216e-05,-0.0002177657142856,-1.3855970700581868,0.2324671427408854,-1.377975352605184,0.2330169677734375
2023-08-03 20:50:00,7.276722066666666,-1.2087576000000004,-4.3810592,17.9639821,-19.14222733333333,24.6552914,,4.042379633333334,29.960916333333333,31.447029599999997,-1.9688864,12.482373466666669,6.517890133333332,-8.723760266666666,10.354015899999998,-1.6251785666666665,-16.697752866666672,-0.7948665333333332,-13.559203900000004,-9.888359,-23.266870900000004,1.3372264333333337,,,-20.367714466666666,6.762468366666667,-2.800319866666667,13.417397033333335,-2.269209666666667,0.3769834666666666,14.516930999999996,-21.77077223333334,1.9456516,10.1115172,,-9.9682782,-6.257571033333333,3.027549366666668,-0.0008809407552083,-4.272857142854856e-05,-0.0001972318518518,-1.3849949359893798,0.2315785725911458,-1.3780919313430786,0.233074951171875
2023-08-03 21:00:00,7.2797269,-1.2103784,-4.3840064666666665,17.960829699999998,-19.16168193333333,24.6319358,,3.994725666666667,29.95057536666667,31.43427736666666,-1.9596248,12.47345,6.539253733333334,-8.737446066666669,10.3561473,-1.658905,-16.726154933333337,-0.8044057333333332,-13.5499409,-9.893724599999995,-23.32902186666667,1.3385729666666668,,,-20.385703066666665,6.746812500000001,-2.7965762666666665,13.424411566666668,-2.263079133333333,0.3769834666666666,14.520147899999996,-21.788641933333334,1.9521018666666663,10.121985466666668,,-9.9409626,-6.253179399999999,3.0358745666666667,,,,,,,
2023-08-03 21:10:00,7.281501233333333,-1.2119992000000002,-4.386953733333333,17.957368866666666,-19.178434533333338,24.6107528,,3.949787466666668,29.941996933333336,31.42258779999999,-1.9517252,12.465337733333334,6.5607526,-8.749135066666668,10.359344433333332,-1.6867367999999998,-16.753060933333337,-0.8139449333333334,-13.540405833333336,-9.89479773333333,-23.365360466666672,1.3407275,,,-20.40369166666666,6.731966433333334,-2.792953966666666,13.432112833333337,-2.258179633333333,0.3797013,14.523096699999998,-21.805428600000003,1.9580146,10.132185333333332,,-9.913647,-6.252768499999999,3.0420513333333337,,,,,,,
2023-08-03 21:20:00,7.283275566666668,-1.2138901333333334,-4.389365133333333,17.9534876,-19.19518713333333,24.591199266666667,,3.911495166666667,29.93353873333334,31.410366866666656,-1.944098,12.458307133333332,6.582112733333333,-8.7585273,10.362275133333334,-1.7116213333333334,-16.78158566666667,-0.8244435666666666,-13.531686933333336,-9.894261166666665,-23.37202683333334,1.3434206000000002,,,-20.421143266666665,6.717930133333334,-2.788793033333333,13.439397233333334,-2.251090233333333,0.3851369666666667,14.527117833333332,-21.8208615,1.9633898,10.142385199999998,,-9.8852602,-6.2564735,3.050376566666667,,,,,,,
2023-08-03 21:30:00,7.285321833333333,-1.2152408,-4.3915086,17.950559166666665,-19.21085893333333,24.572188866666668,,3.886510133333334,29.92600766666667,31.39867729999999,-1.9375604,12.452087733333332,6.6056647,-8.765772733333334,10.365472266666666,-1.7316829666666669,-16.808908566666666,-0.8331642666666668,-13.522968066666667,-9.89265143333333,-23.32188643333333,1.346383033333333,,,-20.435491866666663,6.702814133333334,-2.7838241333333333,13.447221166666669,-2.2446874666666665,0.3922032999999999,14.531943166666666,-21.834128366666665,1.9671524,10.152048266666664,,-9.857944599999998,-6.257571066666666,3.055747666666667,,,,,,,
2023-08-03 21:40:00,7.2873681,-1.2171317333333331,-4.392848266666666,17.9472103,-19.2256978,24.55535113333333,,3.8619401333333343,29.920239133333336,31.388050433333323,-1.9312952,12.446949933333332,6.630586566666668,-8.770753000000003,10.3686694,-1.7466538,-16.833680633333337,-0.8341144666666669,-13.514521266666668,-9.891041699999995,-23.250642333333328,1.3501533666666667,,,-20.4502586,6.690667333333335,-2.7793938666666667,13.455314866666669,-2.237053666666667,0.4011721333333333,14.5356962,-21.8471245,1.970377533333333,10.160637666666666,,-9.8351816,-6.259217400000001,3.060044566666668,,,,,,,
2023-08-03 21:50:00,7.2896863,-1.2182122666666666,-4.394187933333334,17.9457672,-19.24274293333333,24.537970266666665,,3.832338266666667,29.91500853333333,31.378220566666656,-1.9247576,12.442623366666664,6.6568818,-8.772781399999998,10.372399366666668,-1.7577227333333336,-16.854136033333333,-0.8349329333333332,-13.506890633333336,-9.889850366666662,-23.168872033333333,1.3539237333333332,,,-20.463682933333327,6.682299533333334,-2.773886366666667,13.463408600000005,-2.2303787333333336,0.4117716333333333,14.540521533333331,-21.8579546,1.9730651333333329,10.169495500000002,,-9.813221999999998,-6.257433166666667,3.064610033333333,,,,,,,
2023-08-03 22:00:00,7.293234999999999,-1.219562933333333,-4.3947238,17.944169933333335,-19.2570414,24.521675666666667,,3.679983733333334,29.9107335,31.36945339999999,-1.9193096000000005,12.440065099999998,6.683177033333333,-8.771857966666667,10.376242,-1.763165,-16.8713539,-0.8332960666666668,-13.4989879,-9.886630966666663,-23.096885766666663,1.3579633666666664,,,-20.475764833333333,6.674201666666668,-2.7685269333333333,13.472041933333337,-2.224662666666667,0.4242736333333333,14.544542633333332,-21.867160233333333,1.975752733333333,10.178621733333332,,-9.790726799999998,-6.257295300000001,3.0686383666666672,,,,,,,
2023-08-03 22:10:00,7.296368933333333,-1.2206434666666666,-4.394572999999999,17.941886,-19.270799466666663,24.5080968,,3.657714466666667,29.90562306666667,31.36228026666665,-1.9138616,12.437360966666668,6.708924299999999,-8.770279466666667,10.379972,-1.7676863,-16.8888416,-0.8304269333333335,-13.4932747,-9.883411566666664,-23.032252566666664,1.362272333333333,,,-20.489726133333328,6.668263233333334,-2.7634368000000005,13.480945066666663,-2.2185321,0.437591,14.548563733333332,-21.875824333333338,1.977365266666666,10.188016366666664,9.5715795,-9.7679638,-6.260177100000001,3.0753522666666675,,,,,,,
2023-08-03 22:20:00,7.299502866666667,-1.221994133333333,-4.393618399999999,17.94055493333333,-19.28401713333333,24.495061133333333,,3.6194221666666655,29.90215493333334,31.35616979999999,-1.9103204000000005,12.436008933333335,6.734671566666666,-8.763602333333333,10.383701966666669,-1.7746190333333332,-16.9044407,-0.8260526333333333,-13.486732233333331,-9.87965563333333,-22.95905083333333,1.3663119999999995,,,-20.50368743333333,6.663944366666667,-2.7584679666666667,13.4898482,-2.214721366666667,0.4514519,14.551244466666668,-21.882177233333334,1.9795153333333328,10.196337333333334,14.038368733333332,-9.7452008,-6.257981966666667,3.080454833333334,,,,,,,
2023-08-03 22:30:00,7.303180666666667,-1.2236149333333333,-4.393618399999999,17.9389576,-19.2977752,24.48419806666667,,3.5676791,29.89773116666667,31.35138773333332,-1.9067792,12.434116066666666,6.7505555333333325,-8.755583433333333,10.387431933333334,-1.7853028333333332,-16.915992966666668,-0.8339549666666667,-13.48046183333333,-9.875899699999998,-22.888071199999995,1.3700823333333334,,,-20.5142772,6.660165366666667,-2.753768433333333,13.497941933333331,-2.2099517666666677,0.4639539,14.55312096666667,-21.888133766666662,1.981127866666666,10.2046583,13.871780566666668,-9.723509,-6.261274666666667,3.0850202666666666,,,,,,,
2023-08-03 22:40:00,7.306171766666667,-1.2246954666666667,-4.393350466666667,17.9362954,-19.310452466666668,24.471162400000004,,3.5489403,29.89384533333333,31.346605666666655,-1.9029656,12.432493599999995,6.7638384,-8.747146233333332,10.3900962,-1.7973263666666666,-16.9285017,-0.8426756999999999,-13.474878166666665,-9.872412066666664,-22.8218514,1.3733140666666666,,,-20.52379303333333,6.6566563,-2.7481129,13.505765866666666,-2.2075020333333333,0.4761841333333333,14.554193233333336,-21.89517333333333,1.9827403999999995,10.21297923333333,13.872867966666664,-9.7023528,-6.256472133333332,3.087705833333333,,,,,,,
2023-08-03 22:50:00,7.3090338,-1.2260461333333337,-4.3936184,17.933899433333334,-19.324503,24.46029933333333,,3.517708966666667,29.8895418,31.341557933333323,-1.8994244,12.430454866666665,6.776438066666667,-8.741005766666667,10.392760466666664,-1.8109575666666664,-16.942776233333333,-0.8524876666666666,-13.46875036666666,-9.8691927,-22.7602336,1.3765458000000002,,,-20.53196643333333,6.653417166666667,-2.744638633333333,13.5130502,-2.203678933333334,0.4881425666666666,14.554997433333334,-21.901400666666664,1.983815466666666,10.221300166666664,13.874642033333334,-9.682,-6.252905066666667,3.089317199999999,,,,,,,
2023-08-03 23:00:00,7.311209166666667,-1.2265863999999995,-4.3944222,17.9321901,-19.3377206,24.44889313333333,,3.4902797333333333,29.88550723333333,31.337041533333323,-1.8967004000000005,12.429373199999995,6.789037666666666,-8.735402,10.394359066666668,-1.8259284,-16.95759036666667,-0.8612084000000001,-13.463853366666664,-9.8662416,-22.70353346666667,1.3795082333333335,,,-20.54133253333333,6.6504479666666665,-2.7397910333333333,13.5189856,-2.2010868666666665,0.4995575,14.557174966666668,-21.90708643333333,1.9854280666666664,10.230157933333333,13.876273166666666,-9.662182799999998,-6.251944,3.0949569,,,,,,,
